Year                 ,Drug_Status
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Don't know
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,No answer
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too much
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Don't know
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too little
1994,Too much
1994,Don't know
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,No answer
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too much
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too much
1994,About right
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Don't know
1994,No answer
1994,Too much
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too little
1994,Not applicable
1994,Too much
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too much
1994,Too much
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Don't know
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Don't know
1994,Too little
1994,About right
1994,Too much
1994,Too little
1994,About right
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Don't know
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,Don't know
1994,About right
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Too little
1994,Too little
1994,Don't know
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Don't know
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Too little
1994,No answer
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Too much
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Too little
1994,About right
1994,Not applicable
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Too much
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,About right
1994,Too little
1994,Too much
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Too little
1994,Too little
1994,Not applicable
1994,Don't know
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,About right
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,About right
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Not applicable
1994,Too little
1994,Not applicable
1994,Not applicable
1994,Too little
1994,About right
1994,Too much
1994,Not applicable
1994,Not applicable
1994,Don't know
1994,Too little
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,About right
1994,Not applicable
1994,Not applicable
1994,About right
1994,Not applicable
1994,Too little
1994,Not applicable
